id,date,route_id,origin,destination,cargo_type,freight_rate_usd_per_ton,bunker_fuel_price_usd,cargo_demand_index,vessel_availability_index,port_congestion_days,created_at,target_rate_30d,rate_lag_1,rate_lag_7,rate_lag_14,rate_roll_7_mean,rate_roll_14_mean,rate_roll_7_std,demand_vessel_ratio,fuel_price_lag_1,month,month_sin,month_cos
363,2025-09-06,1,"Paradip, India","Qingdao, China",Iron Ore,43.22,604.88,103.0,107.0,5.5,2026-09-09 06:56:12.007816+00:00,37.93,43.12,43.63,41.58,41.11857142857143,40.65428571428571,2.8889757618195424,0.9626167324657259,603.73,9,-1.0,-1.8369701987210297e-16
364,2025-09-07,1,"Paradip, India","Qingdao, China",Iron Ore,39.05,601.41,110.6,111.9,2.2,2026-09-09 06:56:12.007816+00:00,38.44,43.22,39.33,37.13,41.07857142857143,40.79142857142857,2.9196428352992334,0.9883823960337447,604.88,9,-1.0,-1.8369701987210297e-16
365,2025-09-08,1,"Paradip, India","Qingdao, China",Iron Ore,39.44,601.13,101.7,108.1,4.4,2026-09-09 06:56:12.007816+00:00,41.35,39.05,37.79,39.88,41.31428571428571,40.76,2.665432154722454,0.9407954726368666,601.41,9,-1.0,-1.8369701987210297e-16
366,2025-09-09,1,"Paradip, India","Qingdao, China",Iron Ore,39.42,599.78,92.7,101.7,4.6,2026-09-09 06:56:12.007816+00:00,39.06,39.44,45.0,41.31,40.51714285714286,40.625,2.167292583583745,0.9115043351519827,601.13,9,-1.0,-1.8369701987210297e-16
367,2025-09-10,1,"Paradip, India","Qingdao, China",Iron Ore,43.54,599.69,109.2,90.4,2.7,2026-09-09 06:56:12.007816+00:00,41.65,39.42,41.71,41.24,40.778571428571425,40.78928571428572,2.429653120450365,1.2079644681455233,599.78,9,-1.0,-1.8369701987210297e-16
368,2025-09-11,1,"Paradip, India","Qingdao, China",Iron Ore,40.83,595.9,92.6,102.2,4.7,2026-09-09 06:56:12.007816+00:00,44.74,43.54,37.66,42.13,41.23142857142857,40.69642857142857,2.010840857049799,0.9060664475473142,599.69,9,-1.0,-1.8369701987210297e-16
369,2025-09-12,1,"Paradip, India","Qingdao, China",Iron Ore,41.84,595.17,112.7,108.5,5.0,2026-09-09 06:56:12.007816+00:00,41.02,40.83,43.12,36.01,41.04857142857143,41.112857142857145,1.8632626275024884,1.0387095816857528,595.9,9,-1.0,-1.8369701987210297e-16
370,2025-09-13,1,"Paradip, India","Qingdao, China",Iron Ore,40.91,597.44,109.2,114.0,5.1,2026-09-09 06:56:12.007816+00:00,38.62,41.84,43.22,43.63,40.71857142857142,40.91857142857143,1.6006397530511194,0.9578946528162585,595.17,9,-1.0,-1.8369701987210297e-16
371,2025-09-14,1,"Paradip, India","Qingdao, China",Iron Ore,43.0,594.86,106.5,88.4,1.6,2026-09-09 06:56:12.007816+00:00,44.48,40.91,39.05,39.33,41.28285714285714,41.18071428571428,1.6105973455595948,1.2047509949376702,597.44,9,-1.0,-1.8369701987210297e-16
372,2025-09-15,1,"Paradip, India","Qingdao, China",Iron Ore,41.3,596.87,109.4,103.4,3.8,2026-09-09 06:56:12.007816+00:00,43.28,43.0,39.44,37.79,41.54857142857143,41.431428571428576,1.394876679990276,1.0580269769799828,594.86,9,-1.0,-1.8369701987210297e-16
373,2025-09-16,1,"Paradip, India","Qingdao, China",Iron Ore,41.48,596.85,105.2,98.6,1.5,2026-09-09 06:56:12.007816+00:00,38.54,41.3,39.42,45.0,41.84285714285714,41.18,1.0441697544892579,1.0669370114668346,596.87,9,-1.0,-1.8369701987210297e-16
374,2025-09-17,1,"Paradip, India","Qingdao, China",Iron Ore,43.05,595.1,93.2,91.1,5.2,2026-09-09 06:56:12.007816+00:00,40.63,41.48,43.54,41.71,41.77285714285714,41.27571428571429,0.9205381448860072,1.0230514793576861,596.85,9,-1.0,-1.8369701987210297e-16
375,2025-09-18,1,"Paradip, India","Qingdao, China",Iron Ore,43.13,599.18,100.8,95.5,4.1,2026-09-09 06:56:12.007816+00:00,38.34,43.05,40.83,37.66,42.10142857142857,41.666428571428575,0.9382151240772261,1.0554972716756783,595.1,9,-1.0,-1.8369701987210297e-16
376,2025-09-19,1,"Paradip, India","Qingdao, China",Iron Ore,40.78,603.29,105.1,104.1,1.6,2026-09-09 06:56:12.007816+00:00,40.56,43.13,41.84,43.12,41.949999999999996,41.49928571428571,1.0644873570564342,1.0096060509504274,599.18,9,-1.0,-1.8369701987210297e-16
377,2025-09-20,1,"Paradip, India","Qingdao, China",Iron Ore,42.07,602.99,100.9,94.2,4.3,2026-09-09 06:56:12.007816+00:00,42.43,40.78,40.91,43.22,42.11571428571428,41.417142857142856,0.9608478398935972,1.071125151685228,603.29,9,-1.0,-1.8369701987210297e-16
378,2025-09-21,1,"Paradip, India","Qingdao, China",Iron Ore,42.09,606.49,111.1,114.8,4.5,2026-09-09 06:56:12.007816+00:00,41.04,42.07,43.0,39.05,41.98571428571428,41.63428571428572,0.879372070340472,0.9677699505426872,602.99,9,-1.0,-1.8369701987210297e-16
379,2025-09-22,1,"Paradip, India","Qingdao, China",Iron Ore,37.5,610.34,87.9,103.8,1.3,2026-09-09 06:56:12.007816+00:00,38.29,42.09,41.3,39.44,41.44285714285714,41.49571428571428,1.9247659103183412,0.8468207276665967,606.49,9,-1.0,-1.8369701987210297e-16
380,2025-09-23,1,"Paradip, India","Qingdao, China",Iron Ore,40.65,607.07,89.7,111.4,5.3,2026-09-09 06:56:12.007816+00:00,37.44,37.5,41.48,39.42,41.324285714285715,41.58357142857143,1.9475271255522266,0.8052063909150456,610.34,9,-1.0,-1.8369701987210297e-16
381,2025-09-24,1,"Paradip, India","Qingdao, China",Iron Ore,41.56,607.24,114.5,111.9,2.6,2026-09-09 06:56:12.007816+00:00,36.31,40.65,43.05,43.54,41.111428571428576,41.442142857142855,1.803583734045679,1.0232349398360197,607.07,9,-1.0,-1.8369701987210297e-16
382,2025-09-25,1,"Paradip, India","Qingdao, China",Iron Ore,40.94,604.75,85.6,89.9,3.2,2026-09-09 06:56:12.007816+00:00,39.93,41.56,43.13,40.83,40.798571428571435,41.45,1.5698771562495673,0.9521689708377117,607.24,9,-1.0,-1.8369701987210297e-16
383,2025-09-26,1,"Paradip, India","Qingdao, China",Iron Ore,42.73,606.47,104.9,94.1,3.7,2026-09-09 06:56:12.007816+00:00,42.72,40.94,40.78,41.84,41.07714285714286,41.513571428571424,1.7307966786589977,1.1147714011932623,604.75,9,-1.0,-1.8369701987210297e-16
384,2025-09-27,1,"Paradip, India","Qingdao, China",Iron Ore,42.87,607.12,108.8,86.8,1.1,2026-09-09 06:56:12.007816+00:00,45.73,42.73,42.07,40.91,41.191428571428574,41.653571428571425,1.8308051832588483,1.2534560767907745,606.47,9,-1.0,-1.8369701987210297e-16
385,2025-09-28,1,"Paradip, India","Qingdao, China",Iron Ore,39.57,605.17,105.9,111.3,3.2,2026-09-09 06:56:12.007816+00:00,40.06,42.87,42.09,43.0,40.83142857142857,41.40857142857143,1.8719635731091429,0.9514823942962809,607.12,9,-1.0,-1.8369701987210297e-16
386,2025-09-29,1,"Paradip, India","Qingdao, China",Iron Ore,40.64,604.44,90.0,95.1,4.6,2026-09-09 06:56:12.007816+00:00,42.61,39.57,37.5,41.3,41.279999999999994,41.36142857142857,1.1940965901745513,0.946372140234265,605.17,9,-1.0,-1.8369701987210297e-16
387,2025-09-30,1,"Paradip, India","Qingdao, China",Iron Ore,36.84,601.64,100.6,114.6,2.4,2026-09-09 06:56:12.007816+00:00,39.32,40.64,40.65,41.48,40.73571428571428,41.03000000000001,2.073570649410139,0.8778358745343914,604.44,9,-1.0,-1.8369701987210297e-16
388,2025-10-01,1,"Paradip, India","Qingdao, China",Iron Ore,40.96,605.06,89.6,88.1,2.2,2026-09-09 06:56:12.007816+00:00,40.03,36.84,41.56,43.05,40.65,40.880714285714284,2.0460368194797067,1.0170259912569817,601.64,10,-0.8660254037844386,0.5000000000000001
389,2025-10-02,1,"Paradip, India","Qingdao, China",Iron Ore,40.31,601.08,102.4,97.1,3.1,2026-09-09 06:56:12.007816+00:00,41.71,40.96,40.94,43.13,40.56,40.67928571428571,2.0450101874236846,1.0545827956145422,605.06,10,-0.8660254037844386,0.5000000000000001
390,2025-10-03,1,"Paradip, India","Qingdao, China",Iron Ore,43.56,597.77,104.6,85.8,3.1,2026-09-09 06:56:12.007816+00:00,43.13,40.31,42.73,40.78,40.67857142857143,40.87785714285714,2.2092640446645544,1.2191140770263313,601.08,10,-0.8660254037844386,0.5000000000000001
391,2025-10-04,1,"Paradip, India","Qingdao, China",Iron Ore,36.75,599.05,86.4,105.8,1.5,2026-09-09 06:56:12.007816+00:00,38.77,43.56,42.87,42.07,39.80428571428571,40.497857142857136,2.400200388459695,0.8166350834938485,597.77,10,-0.8660254037844386,0.5000000000000001
392,2025-10-05,1,"Paradip, India","Qingdao, China",Iron Ore,40.65,595.69,109.8,101.4,3.5,2026-09-09 06:56:12.007816+00:00,43.44,36.75,39.57,42.09,39.95857142857143,40.395,2.4172810384909216,1.082840129897423,599.05,10,-0.8660254037844386,0.5000000000000001
393,2025-10-06,1,"Paradip, India","Qingdao, China",Iron Ore,37.93,592.68,96.1,103.8,1.8,2026-09-09 06:56:12.007816+00:00,42.72,40.65,40.64,37.5,39.57142857142857,40.425714285714285,2.505363769804265,0.9258187932737193,595.69,10,-0.8660254037844386,0.5000000000000001
394,2025-10-07,1,"Paradip, India","Qingdao, China",Iron Ore,38.44,590.69,87.2,103.0,5.5,2026-09-09 06:56:12.007816+00:00,42.1,37.93,36.84,40.65,39.800000000000004,40.267857142857146,2.2772351657218386,0.8466018595532175,592.68,10,-0.8660254037844386,0.5000000000000001
395,2025-10-08,1,"Paradip, India","Qingdao, China",Iron Ore,41.35,593.86,92.7,89.7,4.0,2026-09-09 06:56:12.007816+00:00,40.45,38.44,40.96,41.56,39.855714285714285,40.25285714285714,2.314806378820641,1.0334447008422853,590.69,10,-0.8660254037844386,0.5000000000000001
396,2025-10-09,1,"Paradip, India","Qingdao, China",Iron Ore,39.06,595.87,96.7,96.8,1.7,2026-09-09 06:56:12.007816+00:00,41.67,41.35,40.31,40.94,39.67714285714286,40.11857142857143,2.322123412494982,0.9989668389497067,593.86,10,-0.8660254037844386,0.5000000000000001
397,2025-10-10,1,"Paradip, India","Qingdao, China",Iron Ore,41.65,598.15,93.0,96.5,3.9,2026-09-09 06:56:12.007816+00:00,44.29,39.06,43.56,42.73,39.40428571428571,40.041428571428575,1.8550818233783721,0.963730470079744,595.87,10,-0.8660254037844386,0.5000000000000001
398,2025-10-11,1,"Paradip, India","Qingdao, China",Iron Ore,44.74,595.72,104.7,92.3,4.4,2026-09-09 06:56:12.007816+00:00,42.59,41.65,36.75,42.87,40.54571428571428,40.175000000000004,2.343521973034441,1.1343444058131738,598.15,10,-0.8660254037844386,0.5000000000000001
399,2025-10-12,1,"Paradip, India","Qingdao, China",Iron Ore,41.02,591.9,99.6,101.2,5.0,2026-09-09 06:56:12.007816+00:00,40.94,44.74,40.65,39.57,40.598571428571425,40.278571428571425,2.350428532356233,0.9841896260682187,595.72,10,-0.8660254037844386,0.5000000000000001
400,2025-10-13,1,"Paradip, India","Qingdao, China",Iron Ore,38.62,591.56,92.5,94.6,1.4,2026-09-09 06:56:12.007816+00:00,41.9,41.02,37.93,40.64,40.69714285714286,40.13428571428572,2.2313128742641872,0.9778011651372975,591.9,10,-0.8660254037844386,0.5000000000000001
401,2025-10-14,1,"Paradip, India","Qingdao, China",Iron Ore,44.48,595.22,113.8,99.0,5.4,2026-09-09 06:56:12.007816+00:00,44.32,38.62,38.44,36.84,41.56,40.68,2.3761383236952116,1.1494948333843602,591.56,10,-0.8660254037844386,0.5000000000000001
402,2025-10-15,1,"Paradip, India","Qingdao, China",Iron Ore,43.28,594.71,113.1,101.4,3.0,2026-09-09 06:56:12.007816+00:00,42.51,44.48,41.35,40.96,41.83571428571428,40.84571428571429,2.458264002250693,1.1153845053861433,595.22,10,-0.8660254037844386,0.5000000000000001
403,2025-10-16,1,"Paradip, India","Qingdao, China",Iron Ore,38.54,595.57,91.6,100.0,1.5,2026-09-09 06:56:12.007816+00:00,39.96,43.28,39.06,40.31,41.76142857142857,40.71928571428571,2.5617990330457223,0.9159999084000091,594.71,10,-0.8660254037844386,0.5000000000000001
404,2025-10-17,1,"Paradip, India","Qingdao, China",Iron Ore,40.63,598.88,97.9,101.8,3.0,2026-09-09 06:56:12.007816+00:00,40.58,38.54,41.65,43.56,41.61571428571428,40.510000000000005,2.5979469916509688,0.9616894929578101,595.57,10,-0.8660254037844386,0.5000000000000001
405,2025-10-18,1,"Paradip, India","Qingdao, China",Iron Ore,38.34,602.38,88.0,99.2,3.6,2026-09-09 06:56:12.007816+00:00,42.61,40.63,44.74,36.75,40.70142857142857,40.62357142857143,2.436311615067795,0.8870966847684792,598.88,10,-0.8660254037844386,0.5000000000000001
406,2025-10-19,1,"Paradip, India","Qingdao, China",Iron Ore,40.56,602.35,88.1,102.0,4.8,2026-09-09 06:56:12.007816+00:00,40.65,38.34,41.02,40.65,40.635714285714286,40.61714285714286,2.4324874589800487,0.8637254055171171,602.38,10,-0.8660254037844386,0.5000000000000001
407,2025-10-20,1,"Paradip, India","Qingdao, China",Iron Ore,42.43,601.6,90.3,87.6,4.8,2026-09-09 06:56:12.007816+00:00,39.39,40.56,38.62,37.93,41.18,40.93857142857143,2.3304005378188775,1.0308218001344978,602.35,10,-0.8660254037844386,0.5000000000000001
408,2025-10-21,1,"Paradip, India","Qingdao, China",Iron Ore,41.04,601.69,95.7,88.3,2.0,2026-09-09 06:56:12.007816+00:00,40.19,42.43,44.48,38.44,40.68857142857143,41.12428571428571,1.826822638457526,1.0838050867717908,601.6,10,-0.8660254037844386,0.5000000000000001
409,2025-10-22,1,"Paradip, India","Qingdao, China",Iron Ore,38.29,597.72,99.5,110.6,4.3,2026-09-09 06:56:12.007816+00:00,39.86,41.04,43.28,41.35,39.97571428571428,40.90571428571429,1.6074913907790296,0.8996382550055827,601.69,10,-0.8660254037844386,0.5000000000000001
410,2025-10-23,1,"Paradip, India","Qingdao, China",Iron Ore,37.44,601.56,97.2,111.0,2.0,2026-09-09 06:56:12.007816+00:00,41.13,38.29,38.54,39.06,39.81857142857143,40.79,1.8119918006752813,0.8756755967859823,597.72,10,-0.8660254037844386,0.5000000000000001
411,2025-10-24,1,"Paradip, India","Qingdao, China",Iron Ore,36.31,599.36,88.0,106.9,2.3,2026-09-09 06:56:12.007816+00:00,42.07,37.44,40.63,41.65,39.20142857142857,40.40857142857143,2.1865301931861314,0.8231991746305729,601.56,10,-0.8660254037844386,0.5000000000000001
412,2025-10-25,1,"Paradip, India","Qingdao, China",Iron Ore,39.93,599.51,106.4,111.0,3.1,2026-09-09 06:56:12.007816+00:00,43.24,36.31,38.34,44.74,39.42857142857143,40.065,2.164604879813989,0.9585584722019395,599.36,10,-0.8660254037844386,0.5000000000000001
413,2025-10-26,1,"Paradip, India","Qingdao, China",Iron Ore,42.72,597.01,112.6,98.2,3.2,2026-09-09 06:56:12.007816+00:00,43.34,39.93,40.56,41.02,39.737142857142864,40.18642857142857,2.483275486702458,1.1466393944359068,599.51,10,-0.8660254037844386,0.5000000000000001
414,2025-10-27,1,"Paradip, India","Qingdao, China",Iron Ore,45.73,597.33,104.9,89.9,5.3,2026-09-09 06:56:12.007816+00:00,37.86,42.72,42.43,38.62,40.208571428571425,40.69428571428572,3.2687175292022963,1.1668519280476164,597.01,10,-0.8660254037844386,0.5000000000000001
415,2025-10-28,1,"Paradip, India","Qingdao, China",Iron Ore,40.06,595.77,105.7,102.9,1.2,2026-09-09 06:56:12.007816+00:00,38.85,45.73,41.04,44.48,40.06857142857143,40.378571428571426,3.2480939465653385,1.0272107845276204,597.33,10,-0.8660254037844386,0.5000000000000001
416,2025-10-29,1,"Paradip, India","Qingdao, China",Iron Ore,42.61,594.95,92.2,87.9,4.1,2026-09-09 06:56:12.007816+00:00,39.91,40.06,38.29,43.28,40.685714285714276,40.330714285714286,3.264204125269826,1.0489191070626727,595.77,10,-0.8660254037844386,0.5000000000000001
417,2025-10-30,1,"Paradip, India","Qingdao, China",Iron Ore,39.32,597.55,88.7,97.5,4.8,2026-09-09 06:56:12.007816+00:00,37.63,42.61,37.44,38.54,40.95428571428572,40.38642857142857,3.0209207048119984,0.9097434964365645,594.95,10,-0.8660254037844386,0.5000000000000001
418,2025-10-31,1,"Paradip, India","Qingdao, China",Iron Ore,40.03,597.44,87.8,92.3,2.5,2026-09-09 06:56:12.007816+00:00,39.39,39.32,36.31,40.63,41.48571428571428,40.34357142857142,2.311701084647778,0.9512458341012097,597.55,10,-0.8660254037844386,0.5000000000000001
419,2025-11-01,1,"Paradip, India","Qingdao, China",Iron Ore,41.71,600.0,112.2,99.6,3.9,2026-09-09 06:56:12.007816+00:00,40.13,40.03,39.93,38.34,41.74,40.58428571428572,2.207608057000402,1.1265059109933826,597.44,11,-0.5000000000000004,0.8660254037844384
420,2025-11-02,1,"Paradip, India","Qingdao, China",Iron Ore,43.13,602.63,114.2,88.2,2.8,2026-09-09 06:56:12.007816+00:00,38.07,41.71,42.72,40.56,41.798571428571435,40.767857142857146,2.2430962869169706,1.29478443369791,600.0,11,-0.5000000000000004,0.8660254037844384
421,2025-11-03,1,"Paradip, India","Qingdao, China",Iron Ore,38.77,602.45,94.8,88.1,1.2,2026-09-09 06:56:12.007816+00:00,39.58,43.13,45.73,42.43,40.80428571428571,40.50642857142857,1.682496727513959,1.0760498211067173,602.63,11,-0.5000000000000004,0.8660254037844384
422,2025-11-04,1,"Paradip, India","Qingdao, China",Iron Ore,43.44,605.32,109.3,91.6,2.3,2026-09-09 06:56:12.007816+00:00,43.48,38.77,40.06,41.04,41.287142857142854,40.67785714285714,1.9037569372665006,1.193231310782608,602.45,11,-0.5000000000000004,0.8660254037844384
423,2025-11-05,1,"Paradip, India","Qingdao, China",Iron Ore,42.72,607.79,114.3,101.8,3.1,2026-09-09 06:56:12.007816+00:00,37.0,43.44,42.61,38.29,41.30285714285714,40.99428571428571,1.9169047471180345,1.1227896735962992,605.32,11,-0.5000000000000004,0.8660254037844384
424,2025-11-06,1,"Paradip, India","Qingdao, China",Iron Ore,42.1,609.36,89.0,87.0,4.2,2026-09-09 06:56:12.007816+00:00,41.33,42.72,39.32,37.44,41.7,41.32714285714286,1.7149732748159958,1.0229883881622541,607.79,11,-0.5000000000000004,0.8660254037844384
425,2025-11-07,1,"Paradip, India","Qingdao, China",Iron Ore,40.45,611.42,109.8,100.2,1.5,2026-09-09 06:56:12.007816+00:00,40.97,42.1,40.03,36.31,41.76,41.62285714285714,1.6530376079608984,1.0958082738714297,609.36,11,-0.5000000000000004,0.8660254037844384
426,2025-11-08,1,"Paradip, India","Qingdao, China",Iron Ore,41.67,611.13,103.5,94.8,3.4,2026-09-09 06:56:12.007816+00:00,39.34,40.45,41.71,39.93,41.75428571428572,41.74714285714286,1.6533083715472825,1.0917720367329076,611.42,11,-0.5000000000000004,0.8660254037844384
427,2025-11-09,1,"Paradip, India","Qingdao, China",Iron Ore,44.29,611.73,111.7,99.9,3.4,2026-09-09 06:56:12.007816+00:00,38.43,41.67,43.13,42.72,41.92,41.85928571428571,1.8594622878670384,1.1181180061943936,611.13,11,-0.5000000000000004,0.8660254037844384
428,2025-11-10,1,"Paradip, India","Qingdao, China",Iron Ore,42.59,611.62,96.2,105.1,5.5,2026-09-09 06:56:12.007816+00:00,44.1,44.29,38.77,45.73,42.465714285714284,41.635,1.2374282085956285,0.9153186569630203,611.73,11,-0.5000000000000004,0.8660254037844384
429,2025-11-11,1,"Paradip, India","Qingdao, China",Iron Ore,40.94,612.06,104.8,102.4,3.7,2026-09-09 06:56:12.007816+00:00,39.12,42.59,43.44,40.06,42.10857142857143,41.69785714285715,1.2697168788279698,1.0234374000549413,611.62,11,-0.5000000000000004,0.8660254037844384
430,2025-11-12,1,"Paradip, India","Qingdao, China",Iron Ore,41.9,613.26,107.3,114.1,5.2,2026-09-09 06:56:12.007816+00:00,36.99,40.94,42.72,42.61,41.99142857142857,41.64714285714286,1.24141624192452,0.9404030727078815,612.06,11,-0.5000000000000004,0.8660254037844384
431,2025-11-13,1,"Paradip, India","Qingdao, China",Iron Ore,44.32,616.94,92.4,85.9,4.9,2026-09-09 06:56:12.007816+00:00,38.46,41.9,42.1,39.32,42.30857142857143,42.00428571428571,1.5249636998020437,1.075669257780063,613.26,11,-0.5000000000000004,0.8660254037844384
432,2025-11-14,1,"Paradip, India","Qingdao, China",Iron Ore,42.51,613.03,92.8,88.2,4.3,2026-09-09 06:56:12.007816+00:00,37.43,44.32,40.45,40.03,42.60285714285714,42.18142857142857,1.286671601273381,1.0521540757194925,616.94,11,-0.5000000000000004,0.8660254037844384
433,2025-11-15,1,"Paradip, India","Qingdao, China",Iron Ore,39.96,615.25,101.4,112.7,4.4,2026-09-09 06:56:12.007816+00:00,42.76,42.51,41.67,41.71,42.35857142857143,42.05642857142857,1.6139953384011347,0.8997337267317013,613.03,11,-0.5000000000000004,0.8660254037844384
434,2025-11-16,1,"Paradip, India","Qingdao, China",Iron Ore,40.58,616.79,97.0,108.0,3.7,2026-09-09 06:56:12.007816+00:00,43.1,39.96,44.29,43.13,41.82857142857143,41.87428571428571,1.4774124742425052,0.8981480649862903,615.25,11,-0.5000000000000004,0.8660254037844384
435,2025-11-17,1,"Paradip, India","Qingdao, China",Iron Ore,42.61,617.63,114.1,106.3,5.0,2026-09-09 06:56:12.007816+00:00,40.31,40.58,42.59,38.77,41.83142857142857,42.14857142857143,1.479148725578565,1.0733771332664972,616.79,11,-0.5000000000000004,0.8660254037844384
436,2025-11-18,1,"Paradip, India","Qingdao, China",Iron Ore,40.65,618.38,87.5,96.6,2.9,2026-09-09 06:56:12.007816+00:00,40.87,42.61,40.94,43.44,41.79,41.94928571428572,1.5119744265914075,0.9057970076814692,617.63,11,-0.5000000000000004,0.8660254037844384
437,2025-11-19,1,"Paradip, India","Qingdao, China",Iron Ore,39.39,614.75,94.8,98.6,2.9,2026-09-09 06:56:12.007816+00:00,41.3,40.65,41.9,42.72,41.43142857142857,41.71142857142858,1.7589905113579893,0.961460348736273,618.38,11,-0.5000000000000004,0.8660254037844384
438,2025-11-20,1,"Paradip, India","Qingdao, China",Iron Ore,40.19,616.97,87.7,95.0,4.2,2026-09-09 06:56:12.007816+00:00,42.72,39.39,44.32,42.1,40.84142857142857,41.574999999999996,1.2466545708605743,0.9231577975623371,614.75,11,-0.5000000000000004,0.8660254037844384
439,2025-11-21,1,"Paradip, India","Qingdao, China",Iron Ore,39.86,613.05,105.3,107.9,3.7,2026-09-09 06:56:12.007816+00:00,40.32,40.19,42.51,40.45,40.462857142857146,41.53285714285714,1.0408924742052672,0.9759035240126482,616.97,11,-0.5000000000000004,0.8660254037844384
440,2025-11-22,1,"Paradip, India","Qingdao, China",Iron Ore,41.13,617.1,87.3,87.0,3.8,2026-09-09 06:56:12.007816+00:00,37.45,39.86,39.96,41.67,40.63,41.49428571428571,1.0406248123122903,1.0034481605232,613.05,11,-0.5000000000000004,0.8660254037844384
441,2025-11-23,1,"Paradip, India","Qingdao, China",Iron Ore,42.07,615.81,92.3,87.0,4.4,2026-09-09 06:56:12.007816+00:00,37.67,41.13,40.58,44.29,40.84285714285714,41.33571428571429,1.1726993687743497,1.0609194182851243,617.1,11,-0.5000000000000004,0.8660254037844384
442,2025-11-24,1,"Paradip, India","Qingdao, China",Iron Ore,43.24,616.05,109.9,109.1,4.6,2026-09-09 06:56:12.007816+00:00,37.94,42.07,42.61,42.59,40.93285714285714,41.38214285714286,1.3427672209000863,1.0073326299420138,615.81,11,-0.5000000000000004,0.8660254037844384
443,2025-11-25,1,"Paradip, India","Qingdao, China",Iron Ore,43.34,620.04,100.7,99.6,5.2,2026-09-09 06:56:12.007816+00:00,38.67,43.24,40.65,40.94,41.31714285714286,41.55357142857143,1.60720994568963,1.011044075196378,616.05,11,-0.5000000000000004,0.8660254037844384
444,2025-11-26,1,"Paradip, India","Qingdao, China",Iron Ore,37.86,616.84,95.9,113.4,2.8,2026-09-09 06:56:12.007816+00:00,38.07,43.34,39.39,41.9,41.098571428571425,41.265,1.9749382148261885,0.8456789377708167,620.04,11,-0.5000000000000004,0.8660254037844384
445,2025-11-27,1,"Paradip, India","Qingdao, China",Iron Ore,38.85,613.71,110.7,106.3,1.2,2026-09-09 06:56:12.007816+00:00,43.21,37.86,40.19,44.32,40.90714285714286,40.87428571428571,2.13605332553374,1.0413921880157866,616.84,11,-0.5000000000000004,0.8660254037844384
446,2025-11-28,1,"Paradip, India","Qingdao, China",Iron Ore,39.91,609.93,92.0,91.9,3.0,2026-09-09 06:56:12.007816+00:00,42.93,38.85,39.86,42.51,40.91428571428572,40.688571428571436,2.132047975874021,1.0010880303495069,613.71,11,-0.5000000000000004,0.8660254037844384
447,2025-11-29,1,"Paradip, India","Qingdao, China",Iron Ore,37.63,607.06,89.9,97.3,1.1,2026-09-09 06:56:12.007816+00:00,41.52,39.91,41.13,39.96,40.41428571428572,40.52214285714286,2.458447051445679,0.9239464620815558,609.93,11,-0.5000000000000004,0.8660254037844384
448,2025-11-30,1,"Paradip, India","Qingdao, China",Iron Ore,39.39,606.33,107.5,114.5,2.1,2026-09-09 06:56:12.007816+00:00,38.55,37.63,42.07,40.58,40.03142857142858,40.43714285714286,2.3645114264292357,0.9388645468240571,607.06,11,-0.5000000000000004,0.8660254037844384
449,2025-12-01,1,"Paradip, India","Qingdao, China",Iron Ore,40.13,602.5,104.0,104.7,4.2,2026-09-09 06:56:12.007816+00:00,40.91,39.39,43.24,42.61,39.58714285714286,40.26,1.9095611562670742,0.9933141362641703,606.33,12,-2.4492935982947064e-16,1.0
450,2025-12-02,1,"Paradip, India","Qingdao, China",Iron Ore,38.07,601.02,102.3,101.1,1.2,2026-09-09 06:56:12.007816+00:00,41.34,40.13,43.34,40.65,38.83428571428572,40.075714285714284,1.0106739853990085,1.0118693361157927,602.5,12,-2.4492935982947064e-16,1.0
451,2025-12-03,1,"Paradip, India","Qingdao, China",Iron Ore,39.58,598.79,92.8,97.2,1.0,2026-09-09 06:56:12.007816+00:00,39.43,38.07,37.86,39.39,39.08,40.089285714285715,0.9410100955889632,0.9547324120645666,601.02,12,-2.4492935982947064e-16,1.0
452,2025-12-04,1,"Paradip, India","Qingdao, China",Iron Ore,43.48,595.02,91.2,85.6,4.9,2026-09-09 06:56:12.007816+00:00,37.8,39.58,38.85,40.19,39.74142857142857,40.32428571428572,1.8955072194660216,1.0654204362826594,598.79,12,-2.4492935982947064e-16,1.0
453,2025-12-05,1,"Paradip, India","Qingdao, China",Iron Ore,37.0,593.96,86.3,102.0,1.6,2026-09-09 06:56:12.007816+00:00,41.99,43.48,39.91,39.86,39.32571428571429,40.120000000000005,2.1538713760951915,0.8460783484236912,595.02,12,-2.4492935982947064e-16,1.0
454,2025-12-06,1,"Paradip, India","Qingdao, China",Iron Ore,41.33,592.0,92.0,93.9,4.3,2026-09-09 06:56:12.007816+00:00,44.98,37.0,37.63,41.13,39.854285714285716,40.13428571428572,2.1221440191691516,0.979765603858828,593.96,12,-2.4492935982947064e-16,1.0
455,2025-12-07,1,"Paradip, India","Qingdao, China",Iron Ore,40.97,592.52,107.6,100.2,1.2,2026-09-09 06:56:12.007816+00:00,40.56,41.33,39.39,42.07,40.08,40.05571428571428,2.148394749574693,1.0738521882383045,592.0,12,-2.4492935982947064e-16,1.0
